topic,regression_label_binary,regression_label,standard,structure,concept,conclusion_standard,conclusion_structure,conclusion_concept,summary_standard,summary_structure,summary_concept,sentence_1_len,sentence_2_len,combined_len,bin
Abortion,0,0.4642857142857143,0.185,0.185,0.111,0.179,0.24,0.214,0.12,0.16,0.16,120,112,232,200-250
Abortion,0,0.25,0.235,0.157,0.282,0.186,0.202,0.14,0.122,0.122,0.204,94,235,329,300-400
Abortion,0,0.3035714285714285,0.205,0.136,0.386,0.111,0.131,0.111,0.14,0.14,0.093,88,232,320,300-400
Abortion,0,0.3928571428571428,0.16,0.16,0.133,0.071,0.071,0.071,0.113,0.113,0.151,191,145,336,300-400
Abortion,0,0.25,0.083,0.083,0.042,0.269,0.275,0.423,0.133,0.133,0.133,169,65,234,200-250
Abortion,0,0.4464285714285714,0.125,0.156,0.125,0.291,0.301,0.364,0.105,0.105,0.105,108,173,281,250-300
Abortion,0,0.4107142857142857,0.152,0.131,0.242,0.214,0.222,0.286,0.12,0.053,0.16,92,163,255,250-300
Abortion,1,0.7857142857142857,0.196,0.181,0.304,0.148,0.209,0.222,0.179,0.119,0.25,174,179,353,300-400
Abortion,1,0.5535714285714286,0.138,0.172,0.138,0.128,0.165,0.128,0.196,0.196,0.235,112,95,207,200-250
Abortion,0,0.3928571428571428,0.132,0.088,0.158,0.12,0.151,0.12,0.118,0.059,0.118,173,130,303,300-400
Abortion,0,0.375,0.08,0.08,0.08,0.122,0.201,0.245,0.125,0.125,0.125,218,62,280,250-300
Abortion,0,0.3392857142857143,0.078,0.078,0.118,0.19,0.199,0.381,0.054,0.108,0.054,62,161,223,200-250
Abortion,1,0.5535714285714286,0.133,0.107,0.107,0.108,0.154,0.108,0.143,0.19,0.19,211,87,298,250-300
Abortion,1,0.5714285714285714,0.211,0.175,0.211,0.068,0.182,0.102,0.154,0.192,0.154,239,181,420,400-500
Abortion,0,0.375,0.127,0.135,0.253,0.133,0.127,0.133,0.111,0.111,0.111,219,121,340,300-400
Abortion,1,0.6428571428571428,0.258,0.226,0.548,0.1,0.117,0.1,0.353,0.275,0.588,124,138,262,250-300
Abortion,1,0.6071428571428571,0.109,0.182,0.218,0.077,0.131,0.077,0.057,0.057,0.171,85,127,212,200-250
Abortion,0,0.3392857142857143,0.152,0.131,0.212,0.174,0.223,0.261,0.115,0.115,0.115,153,118,271,250-300
Abortion,0,0.2962962962962963,0.214,0.214,0.107,0.468,0.365,0.805,0.255,0.255,0.255,80,144,224,200-250
Abortion,0,0.3928571428571428,0.182,0.121,0.364,0.17,0.194,0.17,0.231,0.179,0.385,71,48,119,100-200
Abortion,0,0.3035714285714285,0.118,0.118,0.118,0.133,0.172,0.133,0.118,0.118,0.118,51,103,154,100-200
Abortion,0,0.4285714285714286,0.119,0.119,0.119,0.105,0.168,0.105,0.158,0.158,0.158,146,140,286,250-300
Abortion,0,0.375,0.108,0.108,0.162,0.154,0.194,0.154,0.069,0.069,0.069,195,129,324,300-400
Abortion,1,0.5892857142857143,0.239,0.189,0.239,0.105,0.153,0.105,0.186,0.155,0.279,177,87,264,250-300
Abortion,0,0.2678571428571428,0.087,0.087,0.087,0.107,0.161,0.214,0.0,0.0,0.0,42,58,100,<100
Abortion,0,0.4464285714285714,0.254,0.243,0.444,0.143,0.166,0.095,0.167,0.139,0.25,139,139,278,250-300
Abortion,0,0.4642857142857143,0.185,0.164,0.308,0.062,0.079,0.062,0.327,0.255,0.509,146,155,301,300-400
Abortion,0,0.2857142857142857,0.114,0.095,0.171,0.145,0.172,0.073,0.114,0.057,0.114,46,253,299,250-300
Abortion,0,0.3214285714285714,0.08,0.053,0.16,0.125,0.231,0.125,0.098,0.065,0.195,33,185,218,200-250
Abortion,0,0.3571428571428571,0.098,0.081,0.146,0.269,0.262,0.346,0.121,0.121,0.121,246,42,288,250-300
Abortion,1,0.6428571428571428,0.196,0.196,0.235,0.19,0.229,0.19,0.182,0.136,0.273,136,96,232,200-250
Abortion,0,0.4107142857142857,0.176,0.176,0.206,0.12,0.15,0.12,0.136,0.136,0.136,133,117,250,200-250
Abortion,0,0.3392857142857143,0.186,0.158,0.289,0.107,0.179,0.107,0.159,0.138,0.254,135,293,428,400-500
Abortion,0,0.1785714285714285,0.071,0.071,0.071,0.069,0.124,0.069,0.095,0.095,0.095,34,60,94,<100
Abortion,0,0.4285714285714286,0.136,0.136,0.136,0.259,0.224,0.259,0.105,0.105,0.105,67,110,177,100-200
Abortion,1,0.6428571428571428,0.095,0.103,0.143,0.14,0.177,0.279,0.275,0.222,0.431,277,162,439,400-500
Abortion,0,0.3214285714285714,0.294,0.294,0.294,0.078,0.094,0.078,0.207,0.207,0.207,80,71,151,100-200
Abortion,0,0.1964285714285714,0.111,0.086,0.185,0.27,0.24,0.541,0.071,0.071,0.071,147,59,206,200-250
Abortion,0,0.1964285714285714,0.273,0.232,0.455,0.08,0.151,0.12,0.194,0.194,0.129,167,101,268,250-300
Abortion,1,0.7678571428571428,0.276,0.23,0.414,0.143,0.217,0.143,0.25,0.194,0.417,112,42,154,100-200
Abortion,0,0.4642857142857143,0.211,0.197,0.31,0.071,0.173,0.143,0.113,0.151,0.113,418,281,699,>500
Abortion,0,0.5,0.051,0.051,0.051,0.074,0.088,0.074,0.148,0.222,0.222,445,79,524,>500
Abortion,0,0.3392857142857143,0.079,0.139,0.139,0.093,0.113,0.14,0.113,0.113,0.113,256,152,408,400-500
Abortion,1,0.5535714285714286,0.163,0.082,0.245,0.085,0.106,0.085,0.176,0.176,0.235,82,196,278,250-300
Abortion,0,0.3035714285714285,0.357,0.262,0.643,0.167,0.228,0.167,0.214,0.119,0.5,48,68,116,100-200
Abortion,1,0.5178571428571429,0.203,0.181,0.271,0.162,0.194,0.108,0.111,0.12,0.194,132,169,301,300-400
Abortion,0,0.2857142857142857,0.154,0.133,0.277,0.222,0.209,0.311,0.143,0.159,0.286,67,209,276,250-300
Abortion,1,0.5357142857142857,0.192,0.183,0.384,0.179,0.178,0.25,0.205,0.205,0.205,67,204,271,250-300
Abortion,1,0.5714285714285714,0.158,0.123,0.316,0.308,0.264,0.554,0.14,0.094,0.281,211,79,290,250-300
Abortion,0,0.25,0.103,0.069,0.069,0.085,0.109,0.213,0.121,0.182,0.121,178,56,234,200-250
Abortion,1,0.5535714285714286,0.163,0.171,0.233,0.17,0.202,0.128,0.136,0.106,0.227,214,196,410,400-500
Abortion,0,0.421875,0.136,0.182,0.136,0.171,0.192,0.229,0.103,0.103,0.103,67,83,150,100-200
Abortion,0,0.125,0.2,0.173,0.28,0.069,0.166,0.138,0.057,0.057,0.171,122,45,167,100-200
Abortion,0,0.3928571428571428,0.139,0.128,0.174,0.118,0.107,0.196,0.227,0.273,0.364,181,353,534,>500
Abortion,0,0.3571428571428571,0.303,0.263,0.364,0.151,0.178,0.151,0.087,0.087,0.087,69,70,139,100-200
Abortion,0,0.4107142857142857,0.113,0.088,0.151,0.074,0.203,0.074,0.121,0.081,0.242,122,85,207,200-250
Abortion,0,0.1785714285714285,0.16,0.133,0.24,0.192,0.211,0.154,0.286,0.238,0.429,85,81,166,100-200
Abortion,0,0.4285714285714286,0.167,0.167,0.167,0.059,0.094,0.059,0.261,0.261,0.261,63,88,151,100-200
Abortion,0,0.4107142857142857,0.222,0.222,0.222,0.2,0.172,0.15,0.0,0.0,0.0,94,76,170,100-200
Abortion,0,0.4642857142857143,0.24,0.173,0.32,0.042,0.118,0.042,0.167,0.167,0.125,132,75,207,200-250
Abortion,0,0.2678571428571428,0.174,0.155,0.29,0.125,0.161,0.188,0.185,0.123,0.296,182,151,333,300-400
Abortion,0,0.4642857142857143,0.255,0.206,0.473,0.136,0.15,0.136,0.263,0.228,0.421,97,135,232,200-250
Abortion,0,0.3035714285714285,0.049,0.049,0.049,0.13,0.146,0.087,0.0,0.0,0.053,48,118,166,100-200
Abortion,0,0.4107142857142857,0.138,0.149,0.31,0.182,0.194,0.182,0.1,0.15,0.1,113,167,280,250-300
Abortion,1,0.7321428571428572,0.182,0.182,0.309,0.097,0.174,0.097,0.071,0.071,0.071,181,269,450,400-500
Abortion,0,0.375,0.14,0.117,0.246,0.054,0.088,0.054,0.133,0.133,0.067,137,84,221,200-250
Abortion,0,0.2678571428571428,0.0,0.0,0.0,0.154,0.147,0.154,0.19,0.19,0.19,133,36,169,100-200
Abortion,0,0.3214285714285714,0.14,0.117,0.175,0.111,0.143,0.074,0.14,0.14,0.14,119,97,216,200-250
Abortion,1,0.8214285714285714,0.198,0.156,0.37,0.118,0.211,0.157,0.238,0.206,0.429,173,177,350,300-400
Abortion,0,0.4464285714285714,0.203,0.203,0.261,0.3,0.324,0.433,0.15,0.1,0.15,84,227,311,300-400
Abortion,0,0.3214285714285714,0.174,0.145,0.304,0.105,0.125,0.105,0.182,0.121,0.242,128,242,370,300-400
Abortion,0,0.3392857142857143,0.217,0.188,0.326,0.125,0.172,0.167,0.255,0.23,0.327,188,170,358,300-400
Abortion,1,0.6071428571428571,0.227,0.22,0.295,0.122,0.204,0.245,0.164,0.137,0.247,221,160,381,300-400
Abortion,0,0.3035714285714285,0.157,0.142,0.268,0.262,0.245,0.328,0.125,0.094,0.094,384,139,523,>500
Abortion,0,0.0892857142857143,0.163,0.136,0.204,0.129,0.163,0.129,0.222,0.173,0.37,39,239,278,250-300
Abortion,0,0.4285714285714286,0.109,0.145,0.109,0.091,0.073,0.182,0.214,0.214,0.214,84,225,309,300-400
Abortion,1,0.5357142857142857,0.047,0.047,0.047,0.098,0.157,0.098,0.062,0.062,0.062,112,42,154,100-200
Abortion,0,0.2321428571428571,0.129,0.129,0.129,0.136,0.16,0.091,0.071,0.071,0.143,43,106,149,100-200
Abortion,0,0.4285714285714286,0.234,0.147,0.338,0.192,0.184,0.269,0.098,0.098,0.098,110,190,300,250-300
Abortion,0,0.4821428571428571,0.154,0.154,0.154,0.13,0.125,0.217,0.133,0.133,0.133,23,61,84,<100
Abortion,0,0.4285714285714286,0.127,0.138,0.286,0.267,0.146,0.433,0.216,0.144,0.432,81,180,261,250-300
Abortion,0,0.4821428571428571,0.089,0.089,0.089,0.178,0.195,0.178,0.111,0.111,0.111,140,74,214,200-250
Abortion,0,0.2592592592592592,0.163,0.163,0.163,0.2,0.3,0.25,0.074,0.074,0.074,110,83,193,100-200
Abortion,1,0.5178571428571429,0.057,0.057,0.086,0.233,0.243,0.14,0.111,0.111,0.056,132,164,296,250-300
Abortion,0,0.3571428571428571,0.093,0.075,0.168,0.291,0.233,0.509,0.146,0.195,0.146,80,462,542,>500
Abortion,1,0.6607142857142857,0.205,0.171,0.41,0.231,0.201,0.423,0.167,0.181,0.375,214,198,412,400-500
Abortion,0,0.1607142857142857,0.096,0.104,0.169,0.286,0.28,0.429,0.189,0.126,0.264,92,201,293,250-300
Abortion,0,0.2678571428571428,0.118,0.118,0.176,0.172,0.17,0.241,0.067,0.067,0.067,249,99,348,300-400
Abortion,0,0.375,0.188,0.146,0.312,0.082,0.124,0.082,0.128,0.099,0.213,200,83,283,250-300
Abortion,0,0.3392857142857143,0.111,0.111,0.111,0.13,0.187,0.174,0.1,0.05,0.1,132,127,259,250-300
Abortion,0,0.3571428571428571,0.226,0.138,0.34,0.118,0.18,0.196,0.121,0.081,0.242,154,79,233,200-250
Abortion,1,0.5178571428571429,0.095,0.138,0.19,0.241,0.248,0.31,0.19,0.111,0.238,44,190,234,200-250
Abortion,0,0.3571428571428571,0.024,0.024,0.024,0.196,0.246,0.235,0.0,0.0,0.0,30,376,406,400-500
Abortion,0,0.2857142857142857,0.115,0.115,0.115,0.167,0.172,0.111,0.091,0.091,0.091,132,42,174,100-200
Abortion,0,0.3392857142857143,0.051,0.051,0.051,0.111,0.192,0.185,0.093,0.093,0.093,36,124,160,100-200
Abortion,0,0.3392857142857143,0.057,0.114,0.114,0.2,0.193,0.28,0.093,0.047,0.093,219,67,286,250-300
Abortion,1,0.5714285714285714,0.08,0.12,0.12,0.098,0.163,0.146,0.133,0.133,0.133,65,170,235,200-250
Abortion,0,0.4821428571428571,0.233,0.167,0.467,0.119,0.184,0.179,0.178,0.133,0.267,135,80,215,200-250
Abortion,0,0.3214285714285714,0.133,0.156,0.333,0.067,0.11,0.067,0.148,0.074,0.074,42,84,126,100-200
Abortion,0,0.3928571428571428,0.246,0.185,0.431,0.222,0.285,0.267,0.143,0.111,0.238,106,168,274,250-300
Abortion,1,0.5178571428571429,0.277,0.215,0.462,0.186,0.207,0.186,0.233,0.202,0.326,161,135,296,250-300
Abortion,1,0.6785714285714286,0.286,0.216,0.541,0.195,0.189,0.293,0.115,0.115,0.192,211,349,560,>500
Abortion,1,0.8392857142857143,0.269,0.179,0.538,0.082,0.071,0.163,0.062,0.062,0.188,122,104,226,200-250
Abortion,1,0.5892857142857143,0.263,0.193,0.474,0.105,0.131,0.105,0.375,0.208,0.875,75,80,155,100-200
Abortion,1,0.7678571428571428,0.269,0.209,0.582,0.189,0.206,0.151,0.323,0.237,0.581,210,116,326,300-400
Abortion,1,0.5357142857142857,0.167,0.178,0.267,0.218,0.237,0.291,0.167,0.167,0.167,98,186,284,250-300
Abortion,1,0.5714285714285714,0.182,0.159,0.341,0.146,0.223,0.244,0.237,0.192,0.339,155,186,341,300-400
Abortion,0,0.4583333333333333,0.217,0.185,0.386,0.244,0.239,0.341,0.24,0.16,0.36,130,186,316,300-400
Abortion,1,0.6428571428571428,0.105,0.105,0.211,0.323,0.276,0.581,0.077,0.077,0.077,39,122,161,100-200
Abortion,1,0.7321428571428572,0.221,0.162,0.368,0.13,0.165,0.261,0.179,0.155,0.25,469,108,577,>500
Abortion,1,0.5892857142857143,0.104,0.11,0.255,0.161,0.164,0.29,0.125,0.097,0.333,95,366,461,400-500
Abortion,1,0.6607142857142857,0.238,0.222,0.476,0.125,0.089,0.125,0.176,0.176,0.294,89,112,201,200-250
Abortion,0,0.2678571428571428,0.245,0.195,0.415,0.114,0.126,0.114,0.238,0.175,0.524,294,195,489,400-500
Abortion,0,0.4285714285714286,0.091,0.106,0.182,0.302,0.293,0.453,0.143,0.095,0.286,98,85,183,100-200
Abortion,1,0.5892857142857143,0.256,0.188,0.487,0.136,0.154,0.136,0.169,0.158,0.305,119,176,295,250-300
Abortion,0,0.4642857142857143,0.037,0.037,0.073,0.182,0.162,0.145,0.227,0.227,0.227,469,72,541,>500
Abortion,0,0.4107142857142857,0.246,0.175,0.491,0.078,0.147,0.118,0.279,0.217,0.465,182,74,256,250-300
Abortion,1,0.5892857142857143,0.146,0.146,0.293,0.078,0.193,0.157,0.195,0.195,0.244,106,91,197,100-200
Abortion,1,0.5714285714285714,0.192,0.183,0.301,0.069,0.222,0.103,0.107,0.107,0.214,91,216,307,300-400
Abortion,0,0.4642857142857143,0.133,0.089,0.267,0.1,0.113,0.033,0.143,0.095,0.286,38,85,123,100-200
Abortion,1,0.5535714285714286,0.143,0.143,0.071,0.333,0.3,0.5,0.095,0.143,0.143,170,116,286,250-300
Abortion,0,0.3928571428571428,0.174,0.126,0.261,0.182,0.222,0.182,0.151,0.088,0.226,134,146,280,250-300
Abortion,1,0.8035714285714286,0.286,0.21,0.571,0.074,0.108,0.074,0.392,0.261,0.784,154,127,281,250-300
Abortion,0,0.5,0.277,0.215,0.523,0.25,0.218,0.417,0.417,0.25,0.917,88,227,315,300-400
Abortion,0,0.4821428571428571,0.131,0.098,0.148,0.244,0.245,0.293,0.135,0.108,0.189,63,205,268,250-300
Abortion,0,0.4821428571428571,0.174,0.139,0.348,0.149,0.154,0.209,0.178,0.148,0.267,349,147,496,400-500
Abortion,0,0.3392857142857143,0.218,0.204,0.422,0.074,0.108,0.074,0.24,0.169,0.4,298,229,527,>500
Abortion,0,0.4464285714285714,0.308,0.239,0.513,0.196,0.163,0.275,0.182,0.158,0.327,123,117,240,200-250
Abortion,1,0.5892857142857143,0.125,0.092,0.225,0.119,0.125,0.09,0.2,0.15,0.3,255,46,301,300-400
Abortion,1,0.625,0.244,0.185,0.444,1.0,0.678,1.966,0.31,0.253,0.621,261,172,433,400-500
Abortion,1,0.7678571428571428,0.226,0.161,0.419,0.189,0.226,0.34,0.185,0.173,0.333,155,73,228,200-250
Abortion,0,0.3392857142857143,0.138,0.092,0.161,0.118,0.137,0.118,0.154,0.115,0.231,126,259,385,300-400
Abortion,1,0.6785714285714286,0.317,0.236,0.561,0.114,0.152,0.114,0.261,0.159,0.478,95,221,316,300-400
Abortion,1,0.6071428571428571,0.054,0.054,0.054,0.231,0.15,0.308,0.069,0.069,0.069,99,44,143,100-200
Abortion,1,0.8035714285714286,0.231,0.179,0.385,0.216,0.199,0.324,0.083,0.111,0.333,37,89,126,100-200
Abortion,0,0.4821428571428571,0.255,0.23,0.309,0.133,0.089,0.267,0.193,0.152,0.263,80,131,211,200-250
Abortion,1,0.5892857142857143,0.4,0.267,0.844,0.241,0.245,0.345,0.459,0.297,0.946,95,158,253,250-300
Abortion,0,0.4107142857142857,0.097,0.104,0.155,0.051,0.121,0.154,0.077,0.115,0.115,161,354,515,>500
Abortion,1,0.5178571428571429,0.151,0.176,0.208,0.174,0.131,0.348,0.143,0.095,0.095,172,213,385,300-400
Abortion,1,0.625,0.185,0.177,0.344,0.219,0.255,0.281,0.235,0.183,0.392,469,227,696,>500
Abortion,0,0.4642857142857143,0.222,0.173,0.37,0.182,0.171,0.327,0.222,0.185,0.278,80,186,266,250-300
Abortion,1,0.5892857142857143,0.09,0.07,0.179,0.642,0.475,1.17,0.178,0.119,0.356,91,167,258,250-300
Abortion,1,0.5178571428571429,0.361,0.287,0.639,0.2,0.254,0.25,0.378,0.306,0.703,115,140,255,250-300
Abortion,1,0.6607142857142857,0.11,0.11,0.176,0.222,0.235,0.267,0.216,0.216,0.432,67,298,365,300-400
Abortion,1,0.8392857142857143,0.348,0.261,0.609,0.167,0.173,0.3,0.244,0.163,0.439,63,146,209,200-250
Abortion,1,0.5357142857142857,0.231,0.193,0.474,0.1,0.165,0.1,0.172,0.149,0.31,366,458,824,>500
Abortion,1,0.5178571428571429,0.165,0.118,0.259,0.127,0.168,0.19,0.148,0.148,0.222,154,198,352,300-400
Abortion,0,0.25,0.2,0.0,0.2,0.133,0.14,0.267,0.222,0.222,0.222,39,44,83,<100
Abortion,0,0.4107142857142857,0.227,0.192,0.433,0.061,0.067,0.061,0.182,0.182,0.364,212,223,435,400-500
Abortion,1,0.625,0.167,0.157,0.361,0.118,0.118,0.353,0.154,0.12,0.256,236,75,311,300-400
Abortion,1,0.625,0.184,0.132,0.342,0.093,0.178,0.093,0.263,0.193,0.474,241,89,330,300-400
Abortion,1,0.6071428571428571,0.378,0.234,0.811,0.169,0.217,0.237,0.41,0.273,0.821,51,104,155,100-200
Abortion,1,0.625,0.244,0.217,0.374,0.162,0.212,0.162,0.115,0.115,0.115,211,354,565,>500
Abortion,0,0.3035714285714285,0.118,0.157,0.157,0.192,0.258,0.192,0.244,0.146,0.098,67,153,220,200-250
Abortion,1,0.625,0.152,0.131,0.273,0.516,0.394,0.903,0.13,0.174,0.13,207,83,290,250-300
Abortion,1,0.6785714285714286,0.419,0.279,0.651,0.192,0.197,0.301,0.171,0.114,0.286,80,96,176,100-200
Abortion,0,0.5,0.258,0.158,0.409,0.196,0.182,0.275,0.217,0.145,0.391,286,185,471,400-500
Abortion,1,0.5892857142857143,0.278,0.262,0.278,0.216,0.232,0.324,0.204,0.218,0.327,126,190,316,300-400
Abortion,0,0.5,0.228,0.173,0.423,0.12,0.116,0.12,0.145,0.145,0.145,298,207,505,>500
Abortion,1,0.7678571428571428,0.161,0.118,0.29,0.197,0.22,0.169,0.242,0.202,0.364,201,44,245,200-250
Abortion,0,0.4107142857142857,0.103,0.068,0.256,0.154,0.184,0.123,0.231,0.218,0.385,75,213,288,250-300
Abortion,1,0.5892857142857143,0.198,0.165,0.356,0.295,0.313,0.432,0.211,0.175,0.316,305,128,433,400-500
Abortion,0,0.4821428571428571,0.187,0.151,0.347,0.113,0.157,0.17,0.195,0.163,0.341,186,107,293,250-300
Abortion,1,0.7678571428571428,0.333,0.238,0.714,0.171,0.197,0.253,0.25,0.167,0.5,76,98,174,100-200
Abortion,0,0.4642857142857143,0.1,0.033,0.3,0.217,0.227,0.304,0.0,0.0,0.0,45,34,79,<100
Abortion,1,0.5357142857142857,0.194,0.148,0.306,0.302,0.225,0.528,0.148,0.148,0.148,83,288,371,300-400
Abortion,1,0.875,0.27,0.198,0.486,0.205,0.209,0.308,0.276,0.23,0.414,81,88,169,100-200
Abortion,1,0.5714285714285714,0.185,0.195,0.277,0.115,0.14,0.115,0.146,0.146,0.098,110,194,304,300-400
Abortion,1,0.75,0.222,0.173,0.346,0.185,0.242,0.148,0.353,0.275,0.588,68,204,272,250-300
Abortion,0,0.4821428571428571,0.12,0.088,0.241,0.176,0.157,0.206,0.158,0.123,0.263,219,146,365,300-400
Abortion,0,0.2142857142857143,0.262,0.131,0.328,0.333,0.333,0.333,0.158,0.158,0.263,91,187,278,250-300
Abortion,1,0.6607142857142857,0.2,0.143,0.371,0.172,0.197,0.241,0.186,0.155,0.279,81,219,300,250-300
Abortion,1,0.5357142857142857,0.206,0.144,0.309,0.118,0.15,0.118,0.105,0.158,0.105,241,135,376,300-400
Abortion,1,0.8035714285714286,0.231,0.154,0.385,0.154,0.178,0.154,0.171,0.133,0.286,195,154,349,300-400
Abortion,1,0.5178571428571429,0.237,0.175,0.5,0.127,0.189,0.19,0.218,0.158,0.218,206,154,360,300-400
Abortion,1,0.6428571428571428,0.253,0.192,0.322,0.19,0.204,0.286,0.186,0.186,0.326,126,241,367,300-400
Abortion,0,0.2857142857142857,0.122,0.089,0.22,0.095,0.124,0.095,0.19,0.19,0.143,322,45,367,300-400
Abortion,1,0.5892857142857143,0.198,0.181,0.321,0.175,0.149,0.316,0.25,0.208,0.406,169,207,376,300-400
Abortion,0,0.5,0.108,0.108,0.081,0.169,0.243,0.102,0.138,0.138,0.138,355,131,486,400-500
Abortion,0,0.4642857142857143,0.293,0.24,0.453,0.059,0.139,0.059,0.211,0.164,0.351,123,160,283,250-300
Abortion,1,0.7857142857142857,0.265,0.185,0.506,0.213,0.198,0.298,0.218,0.23,0.291,162,298,460,400-500
Abortion,1,0.8571428571428572,0.211,0.175,0.421,0.087,0.118,0.174,0.154,0.12,0.359,89,75,164,100-200
Abortion,0,0.3928571428571428,0.14,0.094,0.246,0.093,0.131,0.047,0.118,0.118,0.118,205,44,249,200-250
Abortion,1,0.5357142857142857,0.227,0.197,0.455,0.128,0.146,0.085,0.3,0.167,0.5,67,122,189,100-200
Abortion,0,0.5,0.316,0.246,0.526,0.257,0.25,0.371,0.258,0.215,0.387,122,98,220,200-250
Abortion,1,0.5535714285714286,0.198,0.171,0.248,0.053,0.157,0.053,0.29,0.194,0.387,262,253,515,>500
Abortion,0,0.4642857142857143,0.068,0.045,0.136,0.063,0.108,0.063,0.138,0.092,0.276,39,286,325,300-400
Abortion,1,0.6428571428571428,0.301,0.208,0.452,0.1,0.121,0.1,0.154,0.154,0.215,154,197,351,300-400
Abortion,1,0.6964285714285714,0.158,0.152,0.238,0.053,0.095,0.053,0.093,0.093,0.093,281,150,431,400-500
Abortion,0,0.4464285714285714,0.222,0.193,0.444,0.085,0.172,0.213,0.229,0.171,0.343,87,195,282,250-300
Abortion,1,0.6071428571428571,0.308,0.239,0.513,0.133,0.146,0.089,0.194,0.172,0.258,172,117,289,250-300
Abortion,1,0.5178571428571429,0.218,0.185,0.336,0.148,0.148,0.148,0.296,0.272,0.37,314,259,573,>500
Abortion,1,0.5714285714285714,0.117,0.106,0.2,0.211,0.23,0.281,0.161,0.161,0.226,354,219,573,>500
Abortion,1,0.6428571428571428,0.172,0.172,0.172,0.192,0.218,0.231,0.195,0.211,0.341,184,116,300,250-300
Abortion,0,0.4821428571428571,0.133,0.133,0.4,0.24,0.245,0.32,0.207,0.161,0.345,83,42,125,100-200
Abortion,1,0.5535714285714286,0.171,0.137,0.291,0.211,0.172,0.351,0.17,0.156,0.34,458,98,556,>500
Abortion,0,0.3571428571428571,0.145,0.137,0.265,0.235,0.209,0.392,0.146,0.146,0.293,295,116,411,400-500
Abortion,1,0.6071428571428571,0.218,0.17,0.364,0.098,0.145,0.098,0.255,0.199,0.426,162,84,246,200-250
Abortion,1,0.5185185185185185,0.13,0.113,0.234,0.255,0.226,0.327,0.25,0.208,0.5,56,214,270,250-300
Abortion,0,0.375,0.089,0.059,0.178,0.109,0.119,0.182,0.105,0.123,0.211,92,133,225,200-250
Abortion,1,0.6964285714285714,0.243,0.203,0.487,0.156,0.193,0.25,0.19,0.238,0.19,300,195,495,400-500
Abortion,0,0.125,0.107,0.133,0.213,0.083,0.124,0.083,0.167,0.167,0.389,311,75,386,300-400
Abortion,0,0.5,0.162,0.126,0.27,0.061,0.165,0.061,0.171,0.133,0.286,95,54,149,100-200
Abortion,1,0.6785714285714286,0.111,0.123,0.222,0.214,0.211,0.25,0.125,0.083,0.375,75,107,182,100-200
Abortion,1,0.5535714285714286,0.171,0.152,0.371,0.3,0.292,0.4,0.245,0.19,0.531,75,221,296,250-300
Abortion,1,0.7321428571428572,0.469,0.337,0.864,0.222,0.211,0.296,0.256,0.188,0.462,166,168,334,300-400
Abortion,1,0.625,0.226,0.204,0.355,0.125,0.181,0.125,0.118,0.157,0.196,175,133,308,300-400
Abortion,1,0.5892857142857143,0.439,0.293,0.927,0.245,0.241,0.327,0.424,0.283,01.03,69,76,145,100-200
Abortion,1,0.5714285714285714,0.25,0.202,0.446,0.34,0.281,0.638,0.294,0.216,0.529,259,195,454,400-500
Abortion,1,0.625,0.313,0.249,0.458,0.242,0.242,0.182,0.34,0.284,0.596,130,190,320,300-400
Abortion,1,0.6428571428571428,0.257,0.219,0.429,0.241,0.245,0.276,0.245,0.19,0.408,139,173,312,300-400
Abortion,0,0.4821428571428571,0.209,0.147,0.302,0.214,0.19,0.357,0.256,0.171,0.359,185,173,358,300-400
Abortion,1,0.7037037037037037,0.133,0.095,0.267,0.254,0.218,0.349,0.143,0.119,0.214,206,256,462,400-500
Abortion,0,0.4821428571428571,0.209,0.171,0.349,0.276,0.24,0.483,0.145,0.085,0.255,173,278,451,400-500
Abortion,1,0.9107142857142856,0.326,0.295,0.605,0.245,0.23,0.327,0.216,0.18,0.432,82,77,159,100-200
Abortion,1,0.8035714285714286,0.213,0.156,0.383,0.727,0.534,1.364,0.176,0.118,0.235,141,75,216,200-250
Abortion,1,0.8571428571428572,0.408,0.327,0.653,0.056,0.137,0.056,0.095,0.095,0.095,91,78,169,100-200
Abortion,0,0.3928571428571428,0.158,0.149,0.289,0.238,0.251,0.238,0.133,0.111,0.2,159,140,299,250-300
Abortion,1,0.9464285714285714,0.48,0.32,0.96,0.367,0.297,0.612,0.421,0.281,0.842,83,135,218,200-250
Abortion,1,0.5178571428571429,0.222,0.119,0.311,0.125,0.172,0.083,0.208,0.181,0.292,200,186,386,300-400
Abortion,0,0.4259259259259259,0.211,0.129,0.351,0.143,0.179,0.143,0.115,0.115,0.192,171,349,520,>500
