topic,sentence_1,sentence_2,regression_label_binary,regression_label
Abortion,"Almost all pro-choice people make bodily rights arguments , but most of these people , well-meaning or not , are flagrantly inconsistent .","Early feminists argued that women who had abortions were responsible for their actions but that they resorted to abortion primarily because , within families and throughout society , they lacked autonomy , financial resources and emotional support .",1,0.5892857142857143
Abortion,"Acceptance of an implantation-based definition of "" pregnancy "" would allow abortion providers to mischaracterize pills and technologies that work after conception but before implantation as "" contraception , "" making them potentially less subject to regulation and certainly more accept-able and attractive to consumers .","Nevertheless , should n't a woman considering abortion know about the potential damage it could do to her own body ?",1,0.5714285714285714
Abortion,Abortion is not the answer — no matter what anyone is telling you .,"But nevertheless , it is still apart of the mother , and is her body .",0,0.3571428571428571
Abortion,They argue that abortion is not permissible from the point at which individual human identity is realized .,Forcing a child to be born to punish its mother is the ultimate in child abuse .,0,0.4285714285714286
Abortion,"As someone who is public about why I am pro-abortion , and about my own story , here are eleven lame shaming themes I ’ve encountered , along with my responses .","Therefore , abortion is murder of a person .",0,0.2592592592592592
Abortion,"My firstborn ( who exists only because of my abortion ) is now a junior in college and , although I ’ve had my moments , I ’ve never once tried to kill her .","We are not returning to the days of back-room abortions , when countless women died or were maimed .",0,0.3392857142857143
Abortion,"If you say no because it will become a human , then you admit that it has human nature and is alive .",Dependence on another is not a reason to kill the helpless .,1,0.6785714285714286
Abortion,Just as we should be skeptical of the premise “ I can own anything ” we should be skeptical of the premise “ I have the right to do whatever I want with my body . ”,"I believe it is a personal decision that should be left to the women and their doctors , he said .",1,0.5357142857142857
Abortion,Research also suggests that the babies of such cases face a higher risk of neglect or abuse from their mothers for various reasons .,"If you want to define person as a member of the human species , from conception to death , you are going to have to enumerate all the rights unborn persons do and do n't have .",0,0.4285714285714286
Abortion,"In a contest between an adult with rights that have already attached , and a fetus whose status is ambiguous , the adult wins .",“ Women do n’t have abortions because they are promiscuous and it ’s convenient .,0,0.3035714285714285
Abortion,"In many cultures , the woman ’s stature in life or even the gender of the child puts the child in harm ’s way .","If a human person is n't created at the moment of conception , when do you believe it happens ?",0,0.2678571428571428
Abortion,Example : The fetus is alive and has human parents and human DNA so we know they are human .,"Truth is , every day you get in a vehicle your putting yourself in a position of possible death so to not have a baby because you might die is ridiculous .",0,0.2142857142857143
Abortion,The reproductive rights movement has no genocide component — no one is out to kill all embryos .,Just think about how do you truly know that s it s not alive yet because it s a fetus ?,0,0.3571428571428571
Abortion,"Today , parents can see the development of their children with their own eyes .","I believe it is a personal decision that should be left to the women and their doctors , he said .",1,0.537037037037037
Abortion,"According to a study co-written by Freakonomics co-author Steven D. Levitt , PhD , and published in the peer-reviewed Quarterly Journal of Economics , "" legalized abortion has contributed significantly to recent crime reductions .","A gradualist approach that never ever waters down the Truth but starts where the person is , in the present moment and the encouragement to find the Truth in Christ .",0,0.4107142857142857
