,sentence_1,sentence_2
273,"if I heard of an innocent stranger being brutally killed, i might want to see the perpetrator suffer because",sally kohn: there's no point in letting someone live who doesn't want to live
274,bob greene: tax dollars should go to something more useful than trying to execute one person. he says,aaron carroll: death penalty has been very trying time for me. he says i have
275,"the death penalty should be abolished, says adam scott.",i think this method is irreversible.
276,the death penalty has been found to be a more effective deterrent.,felons are executed with the death penalty.
277,aaron carroll: i'm not saying we should apply the death penalty in all instances of murder,"bob greene: if you're going to apply the death penalty, it's appropriate."
278,"the death penalty does not deter murder rates, says aaron carroll.","aaron carroll: if there was another factor associated with the increase in the murder rate, it would"
279,i'd be shocked if someone committed murder just to get those things.,lz granderson: i would rather have justice be done than to give a rapist the chance
280,killing a person for them killing someone else makes you no better than the executed.,"if you kill someone, they won't have the chance to get rehabilitated. rober"
281,bob greene: if someone commits a crime worthy of the death penalty they should get life sentence,bob greene: thousands of people have been sentenced to death for a crime they did not commit.
282,killing someone because of him is quite hypocritical.,"if a person kills another person it is murder, whether it's sanctioned by the state or"
283,"timothy stanley: if someone keeps killing, we need to stop him from taking lives","we kill killers, but end up with more murders."
