topic,regression_label_binary,regression_label,standard,structure,concept,conclusion_standard,conclusion_structure,conclusion_concept,summary_standard,summary_structure,summary_concept,sentence_1_len,sentence_2_len,combined_len,bin
DP,0,0.1428571429183673,0.377,0.3,0.609,0.222,0.253,0.333,0.537,0.438,0.836,167,96,263,250-300
DP,0,0.1428571429183673,0.261,0.203,0.522,0.387,0.276,0.774,0.431,0.353,0.745,106,156,262,250-300
DP,0,0.4285714285408163,0.294,0.176,0.647,1.0,0.714,1.857,0.465,0.341,0.837,46,78,124,100-200
DP,0,0.1428571429183673,0.34,0.227,0.681,0.227,0.236,0.182,0.39,0.293,0.732,158,82,240,200-250
DP,0,0.3571428571887755,0.14,0.109,0.326,0.176,0.17,0.118,0.476,0.349,0.857,127,70,197,100-200
DP,1,0.714285714377551,0.35,0.217,0.75,0.163,0.227,0.163,0.35,0.217,0.75,74,83,157,100-200
DP,1,0.8571428570816325,0.302,0.226,0.679,0.136,0.201,0.227,0.281,0.211,0.632,88,87,175,100-200
DP,0,0.1428571429183673,0.356,0.267,0.711,0.154,0.084,0.154,0.531,0.34,1.102,158,57,215,200-250
DP,0,0.2142857142704081,0.178,0.178,0.356,0.107,0.127,0.107,0.269,0.231,0.577,60,96,156,100-200
DP,0,0.1428571429183673,0.267,0.178,0.533,0.222,0.227,0.311,0.264,0.151,0.491,126,106,232,200-250
DP,1,1.0,0.579,0.38,1.246,0.308,0.301,0.538,0.636,0.424,1.364,103,91,194,100-200
DP,1,1.0,0.826,0.594,1.522,0.308,0.311,0.346,0.437,0.354,0.812,75,75,150,100-200
DP,1,1.0,0.76,0.52,1.48,0.305,0.277,0.441,0.909,0.636,1.727,67,91,158,100-200
DP,1,1.0,0.258,0.172,0.516,0.5,0.43,0.773,0.471,0.333,0.941,62,54,116,100-200
DP,1,1.0,0.731,0.5,1.423,1.0,0.714,1.857,0.478,0.318,0.955,72,91,163,100-200
DP,0,0.1428571429183673,0.187,0.104,0.563,1.0,0.714,1.857,0.211,0.07,0.632,76,47,123,100-200
DP,1,1.0,0.783,0.522,1.565,0.271,0.277,0.441,0.769,0.538,1.462,67,72,139,100-200
DP,0,0.5000000001071427,0.5,0.333,1.0,1.0,0.714,1.857,0.25,0.208,0.313,61,47,108,100-200
DP,0,0.5714285714591836,0.412,0.294,0.882,0.235,0.277,0.5,0.303,0.182,0.667,78,65,143,100-200
DP,1,0.7857142857295918,0.429,0.302,0.81,0.312,0.284,0.437,0.51,0.379,0.98,96,59,155,100-200
DP,0,0.5714285714591836,0.686,0.457,1.371,0.276,0.222,0.483,0.529,0.373,1.0,103,46,149,100-200
DP,1,1.0,0.694,0.476,1.347,0.776,0.531,1.51,0.419,0.295,0.884,113,87,200,100-200
DP,1,0.8571428570816325,0.5,0.311,1.1,0.128,0.102,0.128,0.473,0.303,1.055,151,67,218,200-250
DP,1,0.8571428570816325,0.364,0.242,0.727,0.182,0.203,0.182,0.578,0.4,1.111,44,77,121,100-200
DP,1,0.714285714377551,0.514,0.324,1.086,0.194,0.22,0.323,0.414,0.276,0.828,80,65,145,100-200
DP,1,0.6428571428112244,0.509,0.339,1.018,0.115,0.168,0.192,0.582,0.388,1.164,84,67,151,100-200
DP,0,0.5714285714591836,0.72,0.48,1.44,1.0,0.706,1.882,0.607,0.393,1.25,113,80,193,100-200
DP,1,0.6428571428112244,0.526,0.339,1.088,0.089,0.166,0.089,0.54,0.349,1.111,84,72,156,100-200
DP,0,0.2857142858367347,0.526,0.351,1.053,0.054,0.07,0.054,0.595,0.414,1.189,119,44,163,100-200
DP,0,0.3571428571887755,0.5,0.333,0.917,0.163,0.203,0.286,0.348,0.232,0.696,69,53,122,100-200
DP,0,0.5000000001071427,0.222,0.173,0.519,0.163,0.228,0.163,0.222,0.173,0.519,72,61,133,100-200
DP,0,0.4285714285408163,0.2,0.133,0.4,0.19,0.204,0.19,0.25,0.167,0.5,65,152,217,200-250
DP,0,0.2142857142704081,0.333,0.315,0.722,0.13,0.157,0.13,0.389,0.259,0.722,61,84,145,100-200
DP,0,0.1428571429183673,0.29,0.172,0.613,0.138,0.207,0.138,0.222,0.185,0.333,158,97,255,250-300
DP,1,0.7857142857295918,0.286,0.2,0.571,0.323,0.327,0.452,0.3,0.289,0.467,120,170,290,250-300
DP,1,0.8571428570816325,0.444,0.296,0.963,0.24,0.187,0.4,0.357,0.226,0.857,76,106,182,100-200
DP,1,0.8571428570816325,0.279,0.155,0.651,0.19,0.213,0.19,0.3,0.2,0.7,64,101,165,100-200
DP,0,0.1428571429183673,0.344,0.219,0.719,0.051,0.056,0.051,0.4,0.255,0.836,112,148,260,250-300
DP,0,0.2857142858367347,0.207,0.138,0.414,0.08,0.104,0.08,0.361,0.197,0.754,143,76,219,200-250
DP,0,0.1428571429183673,0.235,0.212,0.424,0.17,0.118,0.255,0.414,0.322,0.759,136,206,342,300-400
DP,1,0.7857142857295918,0.186,0.124,0.372,0.308,0.301,0.538,0.298,0.213,0.681,91,78,169,100-200
DP,0,0.5714285714591836,0.267,0.167,0.5,0.305,0.25,0.441,0.369,0.267,0.677,143,125,268,250-300
DP,0,0.1428571429183673,0.293,0.228,0.488,0.1,0.119,0.1,0.343,0.267,0.571,111,54,165,100-200
DP,0,0.1428571429183673,0.254,0.207,0.451,0.286,0.282,0.449,0.296,0.247,0.444,176,114,290,250-300
DP,0,0.1428571429183673,0.2,0.162,0.314,0.16,0.149,0.24,0.254,0.175,0.492,133,126,259,250-300
DP,1,0.714285714377551,0.541,0.36,1.081,1.0,0.714,1.857,0.276,0.276,0.276,61,78,139,100-200
DP,0,0.1428571429183673,0.237,0.149,0.5,0.174,0.183,0.174,0.182,0.121,0.364,93,76,169,100-200
DP,0,0.2857142858367347,0.4,0.303,0.691,1.0,0.667,2.0,0.511,0.34,1.021,96,136,232,200-250
DP,0,0.3571428571887755,0.372,0.248,0.744,0.1,0.109,0.2,0.585,0.423,1.073,78,153,231,200-250
DP,0,0.1428571429183673,0.2,0.143,0.257,0.842,0.602,1.579,0.178,0.178,0.267,74,184,258,250-300
DP,0,0.2142857142704081,0.289,0.237,0.553,0.161,0.166,0.194,0.261,0.188,0.478,170,186,356,300-400
DP,0,0.1428571429183673,0.319,0.242,0.667,0.093,0.16,0.14,0.566,0.415,1.094,150,170,320,300-400
DP,1,0.6428571428112244,0.238,0.206,0.333,0.828,0.582,1.586,0.242,0.202,0.364,73,92,165,100-200
DP,0,0.2142857142704081,0.25,0.264,0.5,0.233,0.268,0.372,0.375,0.236,0.542,88,61,149,100-200
DP,0,0.5000000001071427,0.375,0.292,0.812,0.208,0.193,0.375,0.278,0.204,0.5,104,64,168,100-200
DP,0,0.5000000001071427,0.267,0.207,0.467,0.267,0.238,0.4,0.324,0.252,0.486,95,107,202,200-250
DP,0,0.5714285714591836,0.455,0.364,0.727,0.192,0.251,0.247,0.476,0.381,0.762,90,103,193,100-200
DP,0,0.2142857142704081,0.286,0.179,0.571,0.167,0.171,0.25,0.318,0.227,0.591,164,65,229,200-250
DP,0,0.1428571429183673,0.16,0.133,0.32,0.379,0.344,0.586,0.226,0.176,0.377,115,50,165,100-200
DP,0,0.5714285714591836,0.424,0.263,0.909,0.377,0.31,0.604,0.467,0.289,1.0,68,91,159,100-200
DP,1,0.714285714377551,0.3,0.283,0.6,0.163,0.228,0.163,0.389,0.315,0.5,59,135,194,100-200
DP,0,0.2142857142704081,0.204,0.15,0.449,0.31,0.283,0.448,0.222,0.222,0.444,170,50,220,200-250
DP,0,0.1428571429183673,0.238,0.143,0.429,0.125,0.171,0.125,0.114,0.076,0.229,133,80,213,200-250
DP,1,0.8571428570816325,0.293,0.228,0.683,0.238,0.227,0.333,0.308,0.205,0.718,59,98,157,100-200
DP,0,0.2142857142704081,0.2,0.111,0.533,0.208,0.188,0.292,0.205,0.103,0.513,181,55,236,200-250
DP,1,0.7857142857295918,0.349,0.243,0.698,0.154,0.179,0.154,0.491,0.351,0.912,112,132,244,200-250
DP,0,0.1428571429183673,0.19,0.148,0.444,0.208,0.193,0.375,0.2,0.15,0.4,123,184,307,300-400
DP,0,0.2857142858367347,0.273,0.303,0.5,0.367,0.325,0.5,0.278,0.278,0.389,67,82,149,100-200
DP,0,0.1428571429183673,0.286,0.19,0.571,0.213,0.239,0.213,0.235,0.176,0.471,47,54,101,100-200
DP,1,0.6428571428112244,0.222,0.222,0.296,0.129,0.2,0.097,0.286,0.19,0.571,122,54,176,100-200
DP,0,0.2857142858367347,0.328,0.259,0.627,1.0,0.714,1.857,0.441,0.316,0.949,93,136,229,200-250
DP,0,0.1428571429183673,0.2,0.1,0.5,0.205,0.233,0.154,0.167,0.111,0.389,69,84,153,100-200
DP,0,0.2857142858367347,0.267,0.222,0.533,0.148,0.173,0.148,0.264,0.214,0.566,220,99,319,300-400
DP,1,0.714285714377551,0.292,0.208,0.542,0.111,0.134,0.222,0.433,0.3,0.833,96,109,205,200-250
DP,0,0.2142857142704081,0.373,0.276,0.693,0.098,0.132,0.098,0.433,0.3,0.967,164,128,292,250-300
DP,0,0.5000000001071427,0.245,0.163,0.571,0.567,0.448,1.0,0.324,0.216,0.757,138,50,188,100-200
DP,0,0.3571428571887755,0.222,0.207,0.444,1.0,0.714,1.857,0.222,0.207,0.444,59,123,182,100-200
DP,0,0.5714285714591836,0.529,0.412,0.941,0.286,0.216,0.571,0.529,0.412,0.941,63,63,126,100-200
DP,0,0.2142857142704081,0.195,0.13,0.39,0.14,0.19,0.175,0.296,0.123,0.593,76,45,121,100-200
DP,0,0.2142857142704081,0.234,0.163,0.447,0.089,0.164,0.133,0.264,0.176,0.566,53,134,187,100-200
DP,0,0.5000000001071427,0.333,0.238,0.619,0.157,0.153,0.235,0.426,0.295,0.885,111,79,190,100-200
DP,1,0.9285714286479592,0.596,0.429,1.096,0.533,0.356,1.067,0.565,0.403,0.984,96,112,208,200-250
DP,1,1.0,0.351,0.246,0.702,0.308,0.301,0.538,0.345,0.241,0.69,103,117,220,200-250
DP,0,0.4285714285408163,0.351,0.234,0.702,0.276,0.296,0.379,0.308,0.205,0.615,124,101,225,200-250
DP,1,1.0,0.226,0.201,0.377,0.278,0.274,0.389,0.25,0.167,0.5,136,76,212,200-250
DP,1,0.8571428570816325,0.279,0.171,0.651,0.145,0.24,0.218,0.273,0.167,0.636,91,72,163,100-200
DP,0,0.2857142858367347,0.154,0.103,0.308,0.1,0.144,0.05,0.114,0.114,0.229,182,55,237,200-250
DP,0,0.3571428571887755,0.226,0.176,0.453,0.171,0.146,0.286,0.485,0.364,0.848,83,95,178,100-200
DP,1,0.6428571428112244,0.381,0.254,0.762,0.14,0.174,0.14,0.526,0.339,1.018,96,132,228,200-250
DP,0,0.5714285714591836,0.367,0.233,0.767,0.128,0.123,0.213,0.473,0.327,0.982,152,115,267,250-300
DP,0,0.2142857142704081,0.157,0.105,0.392,1.0,0.714,1.857,0.121,0.04,0.364,136,76,212,200-250
DP,1,0.8571428570816325,0.343,0.343,0.629,0.111,0.123,0.111,0.609,0.493,1.0,65,65,130,100-200
DP,0,0.1428571429183673,0.45,0.283,0.75,0.182,0.203,0.182,0.667,0.469,1.259,76,77,153,100-200
DP,0,0.4285714285408163,0.281,0.222,0.561,0.077,0.122,0.192,0.146,0.098,0.341,133,98,231,200-250
DP,0,0.1428571429183673,0.303,0.222,0.545,1.0,0.714,1.857,0.324,0.252,0.649,76,49,125,100-200
DP,1,0.714285714377551,0.262,0.175,0.59,0.125,0.156,0.125,0.39,0.228,0.878,78,225,303,300-400
DP,1,0.714285714377551,0.262,0.175,0.59,0.125,0.156,0.125,0.25,0.15,0.55,78,226,304,300-400
DP,0,0.3571428571887755,0.267,0.178,0.533,0.159,0.167,0.222,0.222,0.163,0.356,57,66,123,100-200
DP,1,1.0,0.444,0.284,0.963,1.0,0.714,1.857,0.36,0.253,0.8,114,71,185,100-200
DP,1,0.714285714377551,0.242,0.141,0.606,0.786,0.605,1.357,0.421,0.316,0.789,220,94,314,300-400
DP,0,0.5714285714591836,0.29,0.213,0.522,0.048,0.158,0.095,0.31,0.276,0.517,195,89,284,250-300
DP,0,0.4285714285408163,0.186,0.155,0.465,0.241,0.215,0.448,0.15,0.117,0.35,73,88,161,100-200
DP,1,0.8571428570816325,0.41,0.273,0.821,0.776,0.531,1.51,0.375,0.25,0.75,87,91,178,100-200
DP,1,1.0,0.522,0.348,1.043,0.068,0.108,0.068,0.37,0.198,0.963,73,98,171,100-200
DP,0,0.5000000001071427,0.474,0.333,0.895,0.321,0.251,0.321,0.37,0.198,0.963,99,73,172,100-200
DP,1,0.7857142857295918,0.286,0.19,0.571,0.174,0.135,0.174,0.261,0.203,0.609,58,74,132,100-200
DP,1,0.6428571428112244,0.333,0.222,0.667,0.095,0.132,0.095,0.359,0.256,0.667,71,150,221,200-250
DP,0,0.5714285714591836,0.364,0.251,0.779,0.255,0.25,0.436,0.217,0.174,0.304,220,113,333,300-400
DP,0,0.5000000001071427,0.27,0.198,0.541,0.2,0.191,0.32,0.294,0.216,0.588,78,80,158,100-200
DP,1,0.6428571428112244,0.293,0.179,0.683,0.204,0.228,0.163,0.108,0.108,0.216,45,139,184,100-200
DP,0,0.1428571429183673,0.25,0.179,0.464,0.071,0.1,0.071,0.346,0.269,0.577,126,83,209,200-250
DP,0,0.2142857142704081,0.356,0.296,0.622,1.0,0.714,1.857,0.13,0.13,0.174,75,82,157,100-200
DP,0,0.1428571429183673,0.222,0.139,0.389,0.231,0.232,0.385,0.386,0.292,0.667,170,134,304,300-400
DP,1,0.7857142857295918,0.346,0.244,0.654,1.0,0.714,1.857,0.476,0.349,0.952,132,82,214,200-250
DP,0,0.1428571429183673,0.258,0.161,0.516,0.188,0.146,0.312,0.37,0.296,0.667,196,74,270,250-300
DP,1,0.6428571428112244,0.246,0.164,0.554,1.0,0.714,1.857,0.431,0.301,0.824,170,137,307,300-400
DP,0,0.1428571429183673,0.294,0.222,0.451,0.12,0.207,0.12,0.135,0.117,0.189,160,131,291,250-300
DP,0,0.2857142858367347,0.231,0.179,0.385,0.316,0.256,0.526,0.25,0.179,0.464,87,83,170,100-200
DP,0,0.5000000001071427,0.267,0.2,0.533,0.267,0.254,0.4,0.098,0.146,0.146,151,59,210,200-250
DP,0,0.1428571429183673,0.297,0.27,0.622,0.308,0.311,0.385,0.323,0.258,0.645,166,96,262,250-300
DP,0,0.1428571429183673,0.192,0.141,0.423,0.196,0.219,0.196,0.213,0.184,0.277,138,83,221,200-250
DP,0,0.2857142858367347,0.203,0.145,0.377,0.233,0.252,0.372,0.299,0.219,0.597,116,170,286,250-300
DP,1,1.0,0.479,0.31,1.042,0.133,0.159,0.1,0.151,0.138,0.34,141,125,266,250-300
DP,0,0.1428571429183673,0.276,0.184,0.552,0.214,0.232,0.214,0.258,0.172,0.516,64,61,125,100-200
DP,0,0.2857142858367347,0.222,0.148,0.444,1.0,0.714,1.857,0.145,0.097,0.291,85,124,209,200-250
DP,0,0.1428571429183673,0.213,0.184,0.34,0.133,0.162,0.133,0.25,0.202,0.429,116,61,177,100-200
DP,0,0.5000000001071427,0.308,0.192,0.577,0.154,0.179,0.308,0.169,0.158,0.407,115,107,222,200-250
DP,0,0.2857142858367347,0.391,0.275,0.739,0.194,0.151,0.323,0.348,0.232,0.696,117,71,188,100-200
DP,0,0.2142857142704081,0.5,0.352,0.944,1.0,0.714,1.857,0.5,0.352,0.944,63,56,119,100-200
DP,0,0.1428571429183673,0.227,0.152,0.409,0.258,0.252,0.387,0.377,0.314,0.717,53,104,157,100-200
DP,0,0.5714285714591836,0.417,0.306,0.75,0.065,0.086,0.065,0.353,0.235,0.667,117,80,197,100-200
DP,0,0.2142857142704081,0.636,0.455,1.182,1.0,0.714,1.857,0.636,0.455,1.182,57,48,105,100-200
DP,0,0.4285714285408163,0.292,0.181,0.625,0.067,0.067,0.067,0.205,0.137,0.41,113,122,235,200-250
DP,1,0.714285714377551,0.267,0.178,0.533,0.049,0.157,0.098,0.259,0.185,0.481,201,59,260,250-300
DP,0,0.5000000001071427,0.273,0.121,0.636,1.0,0.714,1.857,0.273,0.152,0.636,48,51,99,<100
DP,1,0.9285714286479592,0.533,0.344,1.0,0.182,0.157,0.182,0.553,0.383,1.064,143,126,269,250-300
DP,0,0.2142857142704081,0.313,0.305,0.53,0.241,0.247,0.276,0.508,0.36,0.952,109,185,294,250-300
DP,0,0.1428571429183673,0.455,0.303,0.909,0.174,0.176,0.435,0.625,0.417,1.25,145,68,213,200-250
DP,0,0.1428571429183673,0.271,0.181,0.542,0.379,0.323,0.552,0.44,0.307,0.84,167,67,234,200-250
DP,0,0.2857142858367347,0.275,0.196,0.51,0.108,0.185,0.108,0.208,0.153,0.458,143,80,223,200-250
DP,0,0.3571428571887755,0.157,0.105,0.314,0.111,0.172,0.167,0.3,0.2,0.6,148,73,221,200-250
DP,1,0.7857142857295918,0.368,0.228,0.789,1.0,0.714,1.857,0.324,0.18,0.757,72,104,176,100-200
DP,0,0.1428571429183673,0.357,0.321,0.786,0.351,0.308,0.632,0.541,0.432,0.973,101,109,210,200-250
DP,0,0.2857142858367347,0.2,0.126,0.422,0.269,0.241,0.423,0.187,0.146,0.437,150,43,193,100-200
DP,1,0.6428571428112244,0.129,0.129,0.129,0.299,0.291,0.418,0.207,0.115,0.483,54,103,157,100-200
DP,0,0.1428571429183673,0.259,0.185,0.481,1.0,0.714,1.857,0.273,0.182,0.636,62,156,218,200-250
DP,0,0.2142857142704081,0.359,0.256,0.769,0.05,0.132,0.05,0.15,0.117,0.25,115,62,177,100-200
DP,1,0.714285714377551,0.448,0.287,0.931,0.114,0.083,0.229,0.381,0.254,0.762,112,76,188,100-200
DP,0,0.2142857142704081,0.231,0.179,0.538,0.24,0.23,0.32,0.316,0.211,0.632,82,114,196,100-200
DP,0,0.1428571429183673,0.161,0.118,0.355,0.203,0.22,0.169,0.245,0.218,0.408,64,233,297,250-300
DP,0,0.3571428571887755,0.193,0.137,0.313,0.292,0.275,0.375,0.4,0.327,0.691,96,229,325,300-400
DP,0,0.2857142858367347,0.318,0.258,0.591,0.157,0.183,0.275,0.426,0.298,0.766,96,86,182,100-200
DP,0,0.2142857142704081,0.258,0.215,0.387,0.128,0.138,0.298,0.308,0.256,0.462,72,84,156,100-200
DP,0,0.2142857142704081,0.269,0.239,0.507,0.2,0.166,0.36,0.114,0.076,0.229,132,104,236,200-250
DP,1,0.8571428570816325,0.3,0.217,0.6,0.098,0.098,0.293,0.516,0.387,0.968,190,139,329,300-400
DP,0,0.2142857142704081,0.235,0.157,0.471,0.178,0.242,0.133,0.242,0.162,0.485,66,72,138,100-200
DP,0,0.4285714285408163,0.277,0.236,0.462,0.129,0.153,0.065,0.528,0.403,0.943,186,71,257,250-300
DP,0,0.1428571429183673,0.171,0.133,0.343,0.143,0.175,0.143,0.273,0.197,0.455,220,68,288,250-300
DP,0,0.2142857142704081,0.238,0.206,0.429,0.39,0.31,0.683,0.238,0.206,0.429,73,77,150,100-200
DP,0,0.4285714285408163,0.231,0.171,0.436,0.219,0.227,0.281,0.211,0.187,0.316,195,99,294,250-300
DP,0,0.2142857142704081,0.235,0.157,0.471,0.302,0.266,0.453,0.267,0.178,0.533,64,107,171,100-200
DP,1,0.6428571428112244,0.276,0.207,0.483,0.167,0.127,0.111,0.449,0.381,0.816,59,160,219,200-250
DP,0,0.4285714285408163,0.297,0.205,0.574,0.061,0.086,0.061,0.559,0.402,1.088,233,178,411,400-500
DP,0,0.1428571429183673,0.346,0.256,0.654,0.167,0.172,0.125,0.19,0.143,0.286,59,125,184,100-200
DP,0,0.5714285714591836,0.444,0.346,0.741,0.138,0.15,0.138,0.095,0.095,0.286,50,63,113,100-200
DP,0,0.3571428571887755,0.367,0.258,0.694,0.188,0.146,0.312,0.523,0.369,0.923,101,68,169,100-200
DP,1,0.714285714377551,0.195,0.163,0.488,1.0,0.714,1.857,0.476,0.349,0.952,170,56,226,200-250
DP,0,0.1428571429183673,0.333,0.238,0.619,0.235,0.236,0.314,0.146,0.146,0.244,116,91,207,200-250
DP,1,0.714285714377551,0.556,0.389,1.111,1.0,0.714,1.857,0.516,0.344,1.032,59,93,152,100-200
DP,0,0.5000000001071427,0.455,0.333,0.909,0.256,0.246,0.359,0.444,0.321,0.852,122,71,193,100-200
DP,0,0.2142857142704081,0.2,0.2,0.4,1.0,0.714,1.857,0.2,0.2,0.4,58,49,107,100-200
DP,1,0.7857142857295918,0.387,0.258,0.774,1.0,0.714,1.857,0.195,0.114,0.488,45,71,116,100-200
DP,0,0.2142857142704081,0.5,0.367,0.9,1.0,0.714,1.857,0.222,0.148,0.444,49,45,94,<100
DP,1,0.714285714377551,0.216,0.18,0.432,0.5,0.406,0.8,0.111,0.111,0.333,50,69,119,100-200
DP,1,0.9285714286479592,0.444,0.272,0.963,0.25,0.205,0.4,0.238,0.206,0.476,103,184,287,250-300
DP,1,0.7857142857295918,0.39,0.293,0.78,0.133,0.181,0.233,0.455,0.303,0.909,88,94,182,100-200
DP,0,0.5000000001071427,0.453,0.289,0.83,0.069,0.108,0.069,0.456,0.316,0.877,88,83,171,100-200
DP,1,0.714285714377551,0.6,0.387,1.24,0.776,0.531,1.51,0.596,0.369,1.362,148,107,255,250-300
DP,0,0.5000000001071427,0.484,0.333,0.935,0.146,0.114,0.244,0.635,0.466,1.175,106,67,173,100-200
DP,0,0.1428571429183673,0.378,0.234,0.811,0.262,0.317,0.393,0.318,0.197,0.682,90,88,178,100-200
DP,0,0.5714285714591836,0.387,0.258,0.774,0.776,0.531,1.51,0.258,0.172,0.645,44,79,123,100-200
DP,0,0.2142857142704081,0.522,0.348,1.043,1.0,0.714,1.857,0.222,0.148,0.444,55,47,102,100-200
DP,0,0.2142857142704081,0.273,0.212,0.455,0.143,0.191,0.214,0.0,0.0,0.0,49,49,98,<100
DP,0,0.2142857142704081,0.125,0.146,0.312,1.0,0.714,1.857,0.211,0.07,0.632,49,76,125,100-200
DP,1,0.714285714377551,0.389,0.278,0.722,0.197,0.183,0.328,0.28,0.227,0.6,79,94,173,100-200
DP,0,0.5000000001071427,0.387,0.258,0.774,1.0,0.714,1.857,0.24,0.187,0.4,45,87,132,100-200
DP,0,0.2142857142704081,0.3,0.217,0.6,0.312,0.276,0.5,0.263,0.211,0.632,58,67,125,100-200
DP,0,0.2142857142704081,0.4,0.3,0.7,0.182,0.178,0.273,0.286,0.163,0.531,67,61,128,100-200
DP,0,0.5000000001071427,0.214,0.143,0.5,0.262,0.276,0.459,0.16,0.107,0.32,53,66,119,100-200
DP,0,0.3571428571887755,0.483,0.299,1.034,0.047,0.11,0.047,0.258,0.108,0.516,45,79,124,100-200
DP,1,0.8571428570816325,0.244,0.163,0.634,0.054,0.07,0.054,0.391,0.246,0.826,43,131,174,100-200
DP,1,0.7857142857295918,0.292,0.225,0.607,0.24,0.247,0.48,0.467,0.333,0.867,195,151,346,300-400
DP,0,0.2142857142704081,0.254,0.148,0.571,0.187,0.222,0.187,0.311,0.237,0.667,62,192,254,250-300
DP,0,0.5714285714591836,0.417,0.278,0.833,0.229,0.152,0.457,0.417,0.306,0.75,117,52,169,100-200
DP,0,0.4285714285408163,0.5,0.433,0.7,0.2,0.156,0.333,0.4,0.333,0.6,87,129,216,200-250
DP,0,0.2142857142704081,0.188,0.146,0.312,0.308,0.267,0.385,0.182,0.218,0.364,97,233,330,300-400
DP,0,0.4285714285408163,0.148,0.099,0.296,1.0,0.714,1.857,0.222,0.148,0.444,45,71,116,100-200
DP,0,0.5714285714591836,0.2,0.147,0.44,0.115,0.142,0.154,0.4,0.32,0.84,78,148,226,200-250
DP,0,0.1428571429183673,0.296,0.198,0.593,0.208,0.213,0.375,0.195,0.13,0.39,60,97,157,100-200
DP,1,0.7857142857295918,0.491,0.327,0.982,0.25,0.291,0.417,0.8,0.587,1.44,104,179,283,250-300
DP,1,0.7857142857295918,0.429,0.27,0.905,0.114,0.09,0.057,0.541,0.36,1.081,98,91,189,100-200
DP,0,0.4285714285408163,0.29,0.213,0.667,0.182,0.213,0.136,0.391,0.304,0.652,93,233,326,300-400
DP,0,0.3571428571887755,0.217,0.188,0.348,0.276,0.299,0.379,0.17,0.128,0.383,116,101,217,200-250
DP,0,0.4285714285408163,0.295,0.206,0.565,0.114,0.128,0.114,0.444,0.296,0.889,196,132,328,300-400
DP,0,0.1428571429183673,0.217,0.174,0.522,0.364,0.303,0.606,0.519,0.395,0.889,65,131,196,100-200
DP,0,0.1428571429183673,0.263,0.228,0.474,1.0,0.714,1.857,0.308,0.239,0.615,76,91,167,100-200
DP,0,0.3571428571887755,0.25,0.183,0.5,0.065,0.106,0.065,0.318,0.227,0.591,97,87,184,100-200
DP,0,0.5714285714591836,0.308,0.231,0.577,0.776,0.531,1.51,0.308,0.205,0.769,67,137,204,200-250
DP,0,0.2142857142704081,0.327,0.218,0.653,0.15,0.127,0.35,0.383,0.298,0.681,125,65,190,100-200
DP,0,0.1428571429183673,0.207,0.161,0.345,0.103,0.188,0.138,0.118,0.078,0.353,54,78,132,100-200
DP,0,0.1428571429183673,0.257,0.171,0.514,0.182,0.217,0.182,0.511,0.369,0.936,158,159,317,300-400
DP,1,0.714285714377551,0.305,0.169,0.746,0.204,0.227,0.204,0.298,0.213,0.553,130,139,269,250-300
DP,1,0.8571428570816325,0.328,0.299,0.657,0.186,0.213,0.419,0.211,0.14,0.491,88,166,254,250-300
DP,0,0.2142857142704081,0.246,0.195,0.523,0.1,0.067,0.2,0.16,0.16,0.32,106,98,204,200-250
DP,1,0.6428571428112244,0.25,0.183,0.55,0.163,0.227,0.204,0.227,0.167,0.591,79,97,176,100-200
DP,0,0.1428571429183673,0.4,0.318,0.708,0.238,0.223,0.333,0.286,0.226,0.607,130,121,251,250-300
DP,0,0.5714285714591836,0.23,0.167,0.46,0.111,0.13,0.222,0.25,0.179,0.464,110,142,252,250-300
DP,1,0.9285714286479592,0.299,0.219,0.537,0.209,0.232,0.358,0.154,0.123,0.277,115,132,247,200-250
DP,0,0.4285714285408163,0.241,0.161,0.414,0.143,0.209,0.179,0.204,0.15,0.449,146,73,219,200-250
DP,0,0.1428571429183673,0.214,0.19,0.429,0.24,0.26,0.56,0.455,0.303,0.788,200,166,366,300-400
DP,1,0.7857142857295918,0.452,0.301,0.903,0.238,0.223,0.286,0.093,0.093,0.047,103,152,255,250-300
DP,0,0.2142857142704081,0.122,0.106,0.268,0.19,0.227,0.19,0.37,0.296,0.63,70,199,269,250-300
DP,0,0.1428571429183673,0.163,0.163,0.327,0.298,0.25,0.468,0.074,0.074,0.074,121,51,172,100-200
DP,0,0.2142857142704081,0.22,0.211,0.439,0.182,0.187,0.291,0.222,0.185,0.481,151,164,315,300-400
DP,0,0.5714285714591836,0.194,0.151,0.323,0.327,0.283,0.49,0.143,0.143,0.143,122,51,173,100-200
DP,0,0.1428571429183673,0.179,0.119,0.393,0.176,0.225,0.353,0.233,0.202,0.419,182,93,275,250-300
DP,0,0.3571428571887755,0.337,0.238,0.693,0.253,0.238,0.405,0.375,0.281,0.812,168,176,344,300-400
DP,0,0.5714285714591836,0.222,0.148,0.489,0.174,0.237,0.13,0.286,0.19,0.629,91,71,162,100-200
DP,1,0.7857142857295918,0.298,0.231,0.711,0.171,0.2,0.171,0.261,0.222,0.522,201,199,400,300-400
DP,0,0.2142857142704081,0.333,0.25,0.667,1.0,0.714,1.857,0.621,0.46,1.103,96,67,163,100-200
DP,0,0.2142857142704081,0.222,0.173,0.37,0.776,0.531,1.51,0.222,0.222,0.37,70,55,125,100-200
DP,0,0.1428571429183673,0.312,0.229,0.562,0.275,0.279,0.353,0.2,0.187,0.48,79,68,147,100-200
DP,0,0.5714285714591836,0.353,0.275,0.559,0.179,0.19,0.239,0.2,0.147,0.36,66,140,206,200-250
